timestamp,city,aqi,weather_icon,wind_speed,humidity,temperature,pm25,pm10,o3,no2,so2,co
2025-04-09T23:26:12.535517+07:00,Trà Vinh,66,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,10.6 km/h,85%,26.1°C,17.2,20.2,44.5,7.6,10.8,1.5
2025-04-10T00:18:05.330961+07:00,Trà Vinh,64,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,10.1 km/h,86%,26.1°C,16.3,19.0,9.2,5.1,2.4,1.7
2025-04-10T01:27:36.350517+07:00,Trà Vinh,62,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,8.5 km/h,87%,26.1°C,15.1,17.8,9.2,5.0,2.4,2.0
2025-04-10T02:16:42.101290+07:00,Trà Vinh,42,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.2 km/h,90%,26.1°C,7.7,17.6,70.7,13.5,17.4,0.8
2025-04-10T03:20:39.375817+07:00,Trà Vinh,59,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,6.4 km/h,92%,25.0°C,13.6,15.9,44.0,6.7,10.7,1.5
2025-04-10T04:16:36.168059+07:00,Trà Vinh,59,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,5.6 km/h,92%,25.0°C,13.6,15.8,43.5,7.8,10.7,1.4
2025-04-10T05:18:47.429435+07:00,Trà Vinh,43,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,5.8 km/h,92%,25.0°C,7.8,8.2,65.1,8.6,10.7,1.3
2025-04-10T06:18:27.630364+07:00,Trà Vinh,67,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,4.7 km/h,92%,25.0°C,17.6,20.6,42.0,11.0,10.7,1.8
2025-04-10T08:26:24.965972+07:00,Trà Vinh,69,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,8.2 km/h,84%,26.1°C,18.7,24.1,42.4,12.5,11.7,1.9
2025-04-10T10:01:31.147729+07:00,Trà Vinh,52,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,11.9 km/h,66%,30.0°C,9.7,9.5,65.3,13.5,18.9,1.9
2025-04-10T10:38:51.795432+07:00,Trà Vinh,26,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,12.7 km/h,63%,31.1°C,4.7,6.2,7.9,9.5,5.7,1.5
2025-04-10T11:24:00.091593+07:00,Trà Vinh,39,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,13.5 km/h,62%,31.1°C,7.0,7.3,63.3,12.2,18.9,1.5
2025-04-10T12:19:41.144898+07:00,Trà Vinh,66,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,11.7 km/h,59%,31.1°C,17.2,23.0,43.7,10.4,11.6,1.8
2025-04-10T13:28:34.287710+07:00,Trà Vinh,65,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,10.8 km/h,54%,32.2°C,16.6,22.0,44.2,9.6,11.3,1.5
2025-04-10T14:19:48.611830+07:00,Trà Vinh,63,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,10.6 km/h,55%,32.8°C,15.9,22.4,44.3,17.2,11.0,1.4
2025-04-10T15:26:16.251690+07:00,Trà Vinh,65,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,10.8 km/h,54%,32.2°C,16.7,26.1,44.7,23.1,10.5,1.5
2025-04-10T16:21:27.296557+07:00,Trà Vinh,26,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,10.5 km/h,61%,31.1°C,4.6,6.6,57.1,18.8,18.9,1.3
2025-04-10T17:21:27.580880+07:00,Trà Vinh,26,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,10.9 km/h,62%,31.1°C,4.7,6.6,57.1,18.8,18.9,1.3
2025-04-10T18:17:15.921197+07:00,Trà Vinh,66,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,11.1 km/h,73%,28.9°C,16.9,26.4,42.6,31.7,11.5,1.9
2025-04-10T19:39:40.563419+07:00,Trà Vinh,97,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,10.5 km/h,77%,27.8°C,33.8,43.2,42.5,21.5,12.2,2.0
2025-04-10T20:29:57.614152+07:00,Trà Vinh,82,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,9.7 km/h,82%,27.2°C,25.6,33.2,42.2,14.4,13.0,1.6
2025-04-10T21:20:16.582249+07:00,Trà Vinh,94,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,8.4 km/h,84%,27.2°C,32.5,40.2,78.9,9.8,18.9,1.3
