timestamp,city,aqi,weather_icon,wind_speed,humidity,temperature,pm25,pm10,o3,no2,so2,co
2025-04-02T14:18:43.567825+07:00,Hồ Chí Minh,28,/dl/web/weather/ic-w-02-new-clouds-full.svg,22.2 km/h,65%,31.1°C,5.0,N/A,N/A,N/A,N/A,N/A
2025-04-02T15:26:00.570782+07:00,Hồ Chí Minh,28,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,22.2 km/h,64%,32.2°C,5.0,N/A,N/A,N/A,N/A,N/A
2025-04-02T16:20:52.754297+07:00,Hồ Chí Minh,28,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,22.2 km/h,65%,32.2°C,5.0,N/A,N/A,N/A,N/A,N/A
2025-04-02T17:20:28.948265+07:00,Hồ Chí Minh,28,/dl/web/weather/ic-w-01-clear-sky-full.svg,20.4 km/h,61%,31.1°C,5.0,N/A,N/A,N/A,N/A,N/A
2025-04-02T18:15:52.570157+07:00,Hồ Chí Minh,44,/dl/web/weather/ic-w-01-clear-sky-full.svg,22.2 km/h,66%,30.0°C,8.0,N/A,N/A,N/A,N/A,N/A
2025-04-02T19:38:09.184400+07:00,Hồ Chí Minh,53,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,14.8 km/h,67%,28.9°C,10.0,N/A,N/A,N/A,N/A,N/A
2025-04-02T20:28:48.386058+07:00,Hồ Chí Minh,55,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,11.1 km/h,67%,28.9°C,11.0,N/A,N/A,N/A,N/A,N/A
2025-04-02T21:18:35.487221+07:00,Hồ Chí Minh,52,/dl/web/weather/ic-w-12-night-rain-full.svg,13.0 km/h,68%,28.9°C,10.0,N/A,N/A,N/A,N/A,N/A
2025-04-02T22:20:12.295486+07:00,Hồ Chí Minh,50,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,14.8 km/h,68%,27.8°C,9.0,N/A,N/A,N/A,N/A,N/A
2025-04-02T23:24:48.135195+07:00,Hồ Chí Minh,52,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,14.8 km/h,70%,27.8°C,10.0,N/A,N/A,N/A,N/A,N/A
2025-04-03T00:16:38.407031+07:00,Hồ Chí Minh,53,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,7.4 km/h,71%,27.2°C,10.0,N/A,N/A,N/A,N/A,N/A
2025-04-03T01:27:10.799449+07:00,Hồ Chí Minh,50,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,16.7 km/h,71%,27.2°C,9.0,N/A,N/A,N/A,N/A,N/A
2025-04-03T02:15:46.216401+07:00,Hồ Chí Minh,49,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,16.7 km/h,72%,27.2°C,9.0,N/A,N/A,N/A,N/A,N/A
2025-04-03T03:20:50.549595+07:00,Hồ Chí Minh,50,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,14.8 km/h,74%,26.1°C,9.0,N/A,N/A,N/A,N/A,N/A
2025-04-03T04:17:46.466847+07:00,Hồ Chí Minh,55,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,11.1 km/h,76%,26.1°C,11.0,N/A,N/A,N/A,N/A,N/A
2025-04-03T05:17:42.860644+07:00,Hồ Chí Minh,52,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,9.0 km/h,76%,26.1°C,10.0,N/A,N/A,N/A,N/A,N/A
2025-04-03T06:17:42.486888+07:00,Hồ Chí Minh,55,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,1.6 km/h,75%,26.1°C,11.0,N/A,N/A,N/A,N/A,N/A
2025-04-03T08:25:04.517081+07:00,Hồ Chí Minh,81,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,6.4 km/h,71%,27.2°C,25.4,N/A,N/A,N/A,N/A,N/A
2025-04-03T09:59:31.824771+07:00,Hồ Chí Minh,82,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,5.1 km/h,66%,30.0°C,26.0,N/A,N/A,N/A,N/A,N/A
2025-04-03T10:38:09.162542+07:00,Hồ Chí Minh,75,/dl/web/weather/ic-w-01-clear-sky-full.svg,9.7 km/h,62%,31.1°C,21.9,N/A,N/A,N/A,N/A,N/A
2025-04-03T11:23:57.757361+07:00,Hồ Chí Minh,63,/dl/web/weather/ic-w-02-new-clouds-full.svg,11.1 km/h,58%,32.8°C,15.5,N/A,N/A,N/A,N/A,N/A
2025-04-03T12:18:37.139686+07:00,Hồ Chí Minh,49,/dl/web/weather/ic-w-01-clear-sky-full.svg,13.0 km/h,60%,32.2°C,9.0,N/A,N/A,N/A,N/A,N/A
2025-04-03T13:27:31.712295+07:00,Hồ Chí Minh,28,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,18.5 km/h,52%,33.9°C,5.0,N/A,N/A,N/A,N/A,N/A
2025-04-03T14:19:06.937852+07:00,Hồ Chí Minh,28,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,16.7 km/h,52%,33.9°C,5.0,N/A,N/A,N/A,N/A,N/A
2025-04-03T15:25:17.718848+07:00,Hồ Chí Minh,28,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,11.1 km/h,51%,33.9°C,5.0,N/A,N/A,N/A,N/A,N/A
2025-04-03T16:20:40.663034+07:00,Hồ Chí Minh,33,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,14.8 km/h,60%,32.2°C,6.0,N/A,N/A,N/A,N/A,N/A
2025-04-03T17:20:16.079388+07:00,Hồ Chí Minh,33,/dl/web/weather/ic-w-02-new-clouds-full.svg,20.4 km/h,65%,31.1°C,6.0,N/A,N/A,N/A,N/A,N/A
2025-04-03T18:16:47.920730+07:00,Hồ Chí Minh,47,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,14.8 km/h,66%,30.0°C,8.5,N/A,N/A,N/A,N/A,N/A
2025-04-03T19:37:46.744024+07:00,Hồ Chí Minh,50,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,14.8 km/h,66%,30.0°C,9.0,N/A,N/A,N/A,N/A,N/A
2025-04-03T20:28:24.588764+07:00,Hồ Chí Minh,55,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,13.0 km/h,62%,28.9°C,11.0,N/A,N/A,N/A,N/A,N/A
2025-04-03T21:18:47.823225+07:00,Hồ Chí Minh,53,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,11.1 km/h,61%,27.8°C,10.0,N/A,N/A,N/A,N/A,N/A
2025-04-03T22:18:36.006039+07:00,Hồ Chí Minh,58,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,13.0 km/h,61%,27.8°C,13.0,N/A,N/A,N/A,N/A,N/A
2025-04-03T23:23:17.939851+07:00,Hồ Chí Minh,60,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,16.7 km/h,69%,27.2°C,14.0,N/A,N/A,N/A,N/A,N/A
2025-04-04T00:16:50.031844+07:00,Hồ Chí Minh,62,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,13.0 km/h,71%,27.2°C,15.0,N/A,N/A,N/A,N/A,N/A
