timestamp,city,aqi,weather_icon,wind_speed,humidity,temperature,pm25,pm10,o3,no2,so2,co
2025-04-07T23:22:37.610073+07:00,Hà Nội,172,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,14.8 km/h,88%,21.1°C,85.0,190.2,18.3,85.0,0.0,2.3
2025-04-08T00:16:51.023133+07:00,Hà Nội,166,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,12.6 km/h,88%,21.1°C,77.0,183.0,18.3,84.0,0.0,2.2
2025-04-08T01:26:17.832887+07:00,Hà Nội,168,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,10.1 km/h,89%,21.1°C,79.5,179.0,19.9,85.0,0.0,1.4
2025-04-08T02:15:25.455615+07:00,Hà Nội,169,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,9.7 km/h,90%,21.1°C,81.5,141.3,10.6,83.3,0.2,1.4
2025-04-08T03:20:39.838202+07:00,Hà Nội,172,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,6.8 km/h,90%,20.0°C,85.0,131.5,19.2,85.4,0.6,1.3
2025-04-08T04:17:58.778473+07:00,Hà Nội,172,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,5.6 km/h,90%,20.0°C,85.0,133.7,19.2,83.6,0.4,1.5
2025-04-08T05:18:09.800375+07:00,Hà Nội,174,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,6.8 km/h,90%,20.0°C,88.0,139.0,19.5,84.9,0.2,1.1
2025-04-08T06:18:27.003358+07:00,Hà Nội,172,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,5.8 km/h,90%,20.0°C,85.0,139.7,19.5,82.4,0.1,1.1
2025-04-08T10:00:06.937098+07:00,Hà Nội,179,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,4.7 km/h,86%,21.1°C,95.0,163.7,21.2,84.9,0.3,3.3
2025-04-08T10:36:59.918558+07:00,Hà Nội,175,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,5.0 km/h,82%,22.2°C,90.0,163.7,21.2,84.9,0.3,3.3
2025-04-08T11:22:31.440537+07:00,Hà Nội,178,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,4.0 km/h,78%,23.9°C,94.5,172.2,23.2,87.6,0.6,2.9
2025-04-08T12:18:29.475830+07:00,Hà Nội,176,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,6.4 km/h,74%,25.0°C,91.0,173.0,16.1,87.3,0.5,2.3
2025-04-08T13:27:41.743133+07:00,Hà Nội,174,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.4 km/h,71%,26.1°C,88.0,169.9,31.8,90.3,1.0,2.0
2025-04-08T14:18:57.081275+07:00,Hà Nội,169,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,10.9 km/h,70%,26.1°C,81.0,159.8,34.3,86.0,0.5,1.7
2025-04-08T15:25:50.616161+07:00,Hà Nội,167,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,13.8 km/h,68%,27.2°C,78.0,158.1,43.9,86.4,1.3,1.7
2025-04-08T16:21:11.114742+07:00,Hà Nội,163,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,15.0 km/h,75%,26.1°C,73.0,156.7,38.9,89.1,1.3,1.7
2025-04-08T17:20:36.714438+07:00,Hà Nội,161,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,15.1 km/h,75%,26.1°C,70.0,149.3,55.5,85.0,0.9,0.9
2025-04-08T18:16:09.819896+07:00,Hà Nội,168,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,17.1 km/h,77%,26.1°C,79.5,144.0,35.3,87.1,0.6,1.4
2025-04-08T19:38:42.924558+07:00,Hà Nội,165,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,14.0 km/h,82%,25.0°C,76.0,146.2,33.5,85.3,1.5,2.4
2025-04-08T20:28:57.577878+07:00,Hà Nội,156,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,13.4 km/h,86%,23.9°C,62.5,147.1,14.7,86.2,1.2,2.9
2025-04-08T21:19:24.867344+07:00,Hà Nội,155,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,12.9 km/h,87%,23.9°C,61.0,143.6,26.1,86.2,0.7,2.7
2025-04-08T22:21:01.492043+07:00,Hà Nội,158,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,14.6 km/h,92%,22.8°C,65.5,143.3,26.1,84.1,0.3,2.2
2025-04-08T23:24:13.337087+07:00,Hà Nội,160,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,14.3 km/h,90%,22.2°C,68.0,135.9,16.5,84.5,0.5,1.9
2025-04-09T01:25:54.375795+07:00,Hà Nội,166,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,13.0 km/h,92%,22.2°C,76.5,118.1,21.7,83.2,0.2,1.3
2025-04-09T02:16:09.784176+07:00,Hà Nội,172,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,12.9 km/h,94%,22.2°C,85.5,120.2,7.8,82.4,0.0,1.1
2025-04-09T03:21:18.622007+07:00,Hà Nội,165,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,12.1 km/h,91%,22.2°C,76.0,127.9,20.4,85.0,0.0,1.0
